plates mjds fibers
5016 55709 155
4083 55443 312
6056 56092 193
5114 55883 577
5949 56096 639
4528 55559 289
4603 55999 354
4631 55617 977
5969 56069 232
4348 55559 804
4387 55534 218
6806 56419 915
4693 55632 430
5783 56017 18
3760 55268 423
5346 55955 370
7336 56656 431
6296 56219 551
6831 56426 298
5115 55885 562
3974 55320 112
5729 56598 180
7306 56663 128
4482 55617 453
5998 56087 446
6587 56537 434
4323 55884 590
4745 55892 753
6008 56093 643
4697 55660 30
4538 55860 884
4700 55709 249
4628 55646 489
4758 55682 171
5134 55868 336
5028 55836 107
4980 56048 13
5120 55895 765
5368 56001 860
4503 55563 937
6667 56412 326
5394 56001 774
4563 55617 814
5109 55892 807
6133 56246 154
5745 55998 118
5454 56015 422
6675 56415 899
6976 56448 889
4263 55484 904
5451 56010 472
5034 56190 637
6274 56550 326
4989 55743 391
4759 55649 988
6262 56267 953
6642 56396 235
4466 55857 204
7326 56710 509
4300 55528 890
6175 56265 663
3809 55533 616
6057 56099 538
7298 56661 692
6782 56602 726
6646 56389 423
4970 56039 733
3784 55269 4
7031 56449 122
4041 55361 767
5205 56040 499
7038 56571 328
4053 55591 40
6679 56401 289
4765 55674 274
6685 56412 959
4179 55684 141
6282 56572 313
7380 56753 595
6411 56331 392
3845 55323 285
4626 55647 20
4642 55926 465
4066 55444 65
5427 56001 274
6739 56393 420
5334 55928 762
5135 55862 504
6159 56214 277
4054 55358 308
3943 55336 379
5044 56186 728
7239 56693 620
4786 55651 55
6964 56748 286
6030 56097 942
6791 56429 658
3773 55240 844
4835 55688 177
4717 55742 336
6295 56536 934
5952 56453 480
4180 55679 134
4546 55835 180
4280 55503 423
7336 56656 606
5695 56191 950
4637 55616 599
7294 56739 275
4271 55507 357
4472 55893 122
3751 55234 801
6597 56304 757
4567 55589 454
6186 56246 44
7245 56636 710
3937 55352 24
5437 55973 175
6020 56087 214
3683 55178 165
4371 55830 714
6751 56368 909
5203 56034 939
6829 56453 879
7383 56749 191
6039 56099 419
5736 55984 504
5967 56063 235
4363 55537 348
4278 55505 658
6796 56453 961
6298 56208 967
6388 56309 142
4604 55983 495
7039 56572 590
7336 56656 784
5949 56096 777
5033 56244 711
6184 56267 741
7115 56667 389
4009 55648 592
7096 56683 26
7112 56666 771
4787 55863 575
4496 55544 56
7340 56726 109
7130 56568 144
5034 56190 849
4999 55721 301
5284 55866 572
6743 56385 482
6270 56273 370
6839 56425 200
6261 56219 455
5770 56014 683
4745 55892 401
4544 55855 546
5865 56067 709
6137 56270 91
6392 56331 45
6176 56264 678
6508 56535 569
4998 55722 10
5649 55912 983
4757 55653 512
4856 55712 545
6030 56097 912
4644 55922 342
6122 56246 921
3678 55208 323
6187 56244 994
3789 55269 239
6125 56273 905
7164 56597 46
6826 56449 151
6153 56164 317
3685 55247 548
5492 56010 520
6513 56543 573
6640 56385 745
5353 55980 813
7099 56666 224
3784 55269 403
6675 56415 516
5807 56329 383
7115 56667 243
5851 56075 949
5482 56017 741
5028 55836 899
3655 55240 494
6318 56186 674
6206 56245 344
4268 55483 562
5998 56087 737
5459 56035 676
4953 55749 114
6183 56210 874
3839 55575 408
6169 56193 988
7255 56597 446
5397 55944 254
3745 55234 504
6405 56342 978
6277 56273 698
4635 55615 638
4372 55541 709
5373 56010 187
5163 55889 75
5994 56101 264
4481 55630 596
7292 56709 672
4892 55738 334
4365 55539 268
5199 56067 641
6696 56398 673
5782 56272 192
7307 56720 97
3775 55207 925
6519 56566 627
5192 56066 823
4175 55680 500
6656 56624 973
4953 55749 893
4060 55359 76
6681 56419 466
4726 55712 355
5352 56269 539
6160 56190 205
5057 56209 536
3783 55246 256
6480 56340 377
4064 55366 705
6413 56336 917
6828 56430 123
6273 56243 749
6054 56089 575
5288 55865 854
6813 56419 172
6376 56269 444
6430 56299 763
4073 55663 742
4862 55685 36
6063 56077 544
6622 56365 753
4073 55663 89
6972 56426 867
5437 55973 758
5196 55831 847
5430 56000 140
4371 55830 697
5168 56035 393
4293 55509 102
3983 55603 900
5453 56001 449
3959 55679 209
6645 56398 934
5895 56046 247
5958 56213 463
5404 56013 3
5345 56010 200
4299 55827 772
7253 56598 822
7083 56710 116
4996 55720 719
5885 56036 802
4273 55506 990
7106 56663 547
6602 56571 661
4875 55677 22
3599 55103 342
5015 55707 175
7163 56593 650
6591 56535 30
5171 56038 89
4622 55629 692
5894 56039 691
6128 56236 785
5733 56575 250
4315 55503 549
4761 55633 67
3833 55290 608
6406 56330 758
6825 56717 356
5790 56271 777
6316 56483 405
6407 56311 450
5038 56235 878
6738 56424 302
4466 55857 912
6172 56269 97
6056 56092 163
5392 56010 160
6828 56430 379
6827 56428 411
6199 56220 893
7307 56720 489
6280 56570 236
4341 55538 309
4684 56226 616
4240 55455 991
3552 55089 976
7339 56686 533
5289 55893 473
6663 56338 258
6816 56444 505
5975 56334 163
6789 56401 20
6392 56331 307
5488 56013 756
5192 56066 616
5033 56244 39
4358 55833 734
4204 55470 573
7374 56751 508
6160 56190 414
4322 55503 135
4315 55503 467
3950 55680 834
4555 56189 800
3837 55572 736
4548 55565 758
3977 55335 483
6829 56453 960
4368 55559 389
5202 55824 459
5188 55803 631
4236 55479 438
6051 56093 933
7035 56568 167
4062 55383 469
5974 56314 28
4454 55536 697
6117 56272 874
3971 55322 77
4395 55828 464
5442 55978 239
5772 56003 311
5108 55888 189
3769 55240 837
6194 56190 714
4037 55631 369
6781 56575 963
6471 56309 96
5395 56003 503
5403 55979 132
5022 55827 295
6598 56574 524
6030 56097 746
4489 55545 621
5376 55987 500
4690 55653 503
5981 56340 778
4208 55476 723
6157 56238 91
5361 55973 750
5176 56221 819
6830 56429 771
5185 55978 400
4181 55685 673
3660 55153 283
5429 55979 236
6833 56413 449
3924 55332 733
5309 55929 861
7237 56662 43
4539 55865 270
4479 55592 14
5455 56009 300
6380 56340 614
4836 55689 86
4260 55478 585
4654 55659 195
3699 55517 52
6713 56402 323
4833 55679 433
5871 56041 472
4266 55486 459
3784 55269 206
6666 56371 89
5392 56010 186
5961 56460 388
6728 56426 520
5876 56042 708
5149 55944 627
6644 56384 652
4008 55356 466
7162 56605 44
4623 55621 94
4735 55651 497
5797 56273 560
3861 55274 885
6641 56383 920
4313 55857 129
4321 55504 656
6831 56426 726
4778 55706 788
6492 56362 957
6708 56452 834
4565 55591 43
6970 56444 711
7044 56591 943
6495 56339 989
4973 56042 226
4218 55479 522
4067 55361 918
5057 56209 276
6628 56366 791
5847 56037 37
4487 55866 609
6409 56306 805
6495 56339 74
5121 55856 671
6633 56369 879
5208 56008 738
6013 56074 528
6188 56208 756
6043 56096 777
5024 55854 241
4235 55451 309
5903 56064 694
6131 56211 146
4362 55828 334
6254 56268 765
4543 55888 296
5958 56213 976
6497 56329 615
4292 55532 14
6424 56272 764
3966 55571 813
4049 55591 583
6384 56363 975
4383 55881 326
4743 55645 686
7059 56592 501
4755 55660 359
3784 55269 487
6383 56362 906
6620 56368 400
6449 56356 26
6129 56301 521
7046 56568 854
7165 56603 712
4227 55481 313
4652 55672 249
6462 56326 710
6060 56074 188
3851 55298 590
3865 55272 556
6590 56273 591
3782 55244 662
6515 56536 578
5876 56042 886
6497 56329 958
3877 55365 825
4753 55674 473
3599 55103 997
4800 55674 985
4417 55829 768
7102 56666 995
5376 55987 635
6783 56284 277
5448 56013 339
4086 55446 300
5990 56066 764
5953 56092 969
6708 56452 178
7257 56658 837
6590 56273 39
4065 55368 251
5111 55840 935
4612 55590 550
5458 56011 9
4501 55590 496
6049 56091 812
5119 55836 65
3787 55565 360
6660 56370 995
5475 56011 920
6800 56399 967
6592 56535 161
5013 55723 133
4039 55648 151
4992 55723 664
7095 56625 512
4800 55674 996
5167 56066 692
6712 56421 180
6638 56370 100
7255 56597 840
5321 55945 672
5766 56248 823
3677 55205 946
4233 55449 985
6299 56478 950
7133 56567 550
3558 55123 251
6142 56219 38
6412 56358 491
5471 56034 171
4791 55889 575
5460 56000 595
6397 56365 742
5994 56101 569
6741 56394 878
3827 55565 740
5985 56089 716
4877 55707 681
6143 56267 555
5716 56662 381
7094 56660 461
6411 56331 776
3744 55209 792
7255 56597 770
3966 55571 908
4456 55537 790
5485 56063 295
6708 56452 286
4566 55630 618
6683 56416 470
6313 56460 557
6467 56270 587
3971 55322 784
5009 55707 382
7151 56598 934
6976 56448 213
6676 56389 474
4805 55715 506
6373 56298 563
6686 56389 808
4448 55538 231
5284 55866 35
4494 55569 515
6520 56541 45
6117 56272 859
6670 56389 677
5033 56244 563
4274 55508 434
3870 55273 635
4395 55828 272
7034 56564 410
4042 55626 462
6160 56190 931
4039 55648 814
5397 55944 245
6630 56358 231
5048 56218 499
4225 55455 41
4041 55361 860
4534 55863 728
5693 56246 717
5330 56000 785
6493 56338 387
5857 56092 981
6706 56385 172
7114 56748 947
4541 55882 615
6816 56444 330
5700 56245 678
4396 55829 469
4201 55443 973
3941 55321 399
4745 55892 207
5425 56003 917
4527 55590 496
4875 55677 218
6483 56341 422
3865 55272 140
4871 55928 439
4419 55867 391
6059 56093 254
5851 56075 859
5735 55980 829
6509 56486 343
4288 55501 715
5141 55746 193
5737 56381 166
4015 55624 371
5370 56003 586
4273 55506 530
7257 56658 474
7262 56682 439
6499 56571 64
4620 55652 401
4396 55829 447
6041 56102 881
3950 55680 332
5288 55865 336
6442 56369 495
4205 55454 865
6688 56412 660
5287 55952 480
5401 55949 856
4506 55568 267
5989 56312 693
5986 56328 17
5000 55715 325
6493 56338 870
6589 56536 705
4068 55445 381
6320 56453 167
5445 55987 249
7248 56630 818
4964 55749 540
4542 55833 725
5392 56010 23
5771 56011 438
6154 56237 691
4222 55444 248
4090 55500 362
4047 55352 439
3872 55382 212
4704 55681 232
5343 55999 889
6001 56072 74
6184 56267 619
5350 56009 801
5802 56309 411
4267 55484 55
3678 55208 658
5109 55892 990
4777 55706 531
4750 55630 591
4029 55618 236
4997 55738 185
3771 55293 376
4771 55925 656
5111 55840 587
6680 56420 151
3820 55542 738
5403 55979 558
5026 55855 812
5706 56165 612
7038 56571 461
6146 56265 966
5116 55857 523
4663 55893 795
5135 55862 815
3650 55244 215
7299 56686 143
4540 55863 393
4454 55536 282
4657 55591 450
4978 56036 427
4452 55536 28
6279 56243 614
6480 56340 361
6734 56386 432
5057 56209 571
4783 55652 263
4041 55361 123
3599 55103 51
5112 55895 911
6746 56386 402
5487 55982 120
4072 55362 415
6046 56096 513
4047 55352 242
5143 55828 662
3850 55293 317
4801 55653 740
4778 55706 637
3689 55180 386
3682 55244 703
3959 55679 919
4806 55688 605
7326 56710 845
3657 55131 233
4389 55539 576
7043 56576 33
5998 56087 359
6699 56411 140
4572 55622 893
6428 56279 203
4392 55833 658
4606 56223 213
6799 56478 142
5348 55978 552
5453 56001 375
4050 55599 396
4705 55705 269
5649 55912 343
5060 56181 814
5867 56034 525
5850 56042 87
7336 56656 386
4459 55533 663
3823 55534 397
6012 56101 163
4447 55542 87
5300 55982 510
5848 56029 736
5356 55979 898
5008 55744 619
4057 55357 91
4258 55481 507
4708 55704 209
5118 55830 430
6972 56426 320
6009 56313 883
6201 56186 351
6118 56189 952
7057 56593 131
4306 55584 6
4860 55691 325
5412 55981 609
4083 55443 80
6639 56385 758
4472 55893 420
5707 56217 253
6805 56442 27
5405 56010 961
6426 56334 879
4623 55621 792
6120 56206 595
5337 55987 515
3839 55575 558
5739 55976 459
4974 56038 258
6745 56425 616
4182 55446 225
4569 55631 30
5481 55983 179
5695 56191 251
5897 56042 381
3661 55154 214
4178 55653 988
6791 56429 158
5780 56274 293
7123 56726 731
4448 55538 148
4754 55649 631
3639 55205 158
6319 56452 337
4084 55447 538
3954 55680 746
7243 56629 814
3679 55158 274
5054 56191 636
7034 56564 516
6622 56365 501
5022 55827 754
4309 55528 583
5731 56363 946
5373 56010 660
6295 56536 154
5793 56337 337
6422 56328 337
3659 55151 393
6057 56099 458
4039 55648 831
6282 56572 115
5971 56064 246
4508 55600 689
5986 56328 262
5982 56074 771
5450 55986 88
6127 56274 3
4413 55894 489
4365 55539 662
4970 56039 960
5033 56244 654
5186 55987 207
5180 55947 318
4606 56223 183
5648 55923 980
4610 55621 363
5411 55953 526
3986 55329 554
5792 56269 354
4881 55733 558
6795 56425 32
4193 55476 659
4086 55446 583
6601 56335 769
5131 55835 388
4455 55539 871
5995 56093 686
5388 55983 60
5143 55828 621
5198 55823 803
6252 56248 859
6269 56246 689
5372 55978 72
6835 56420 959
4049 55591 293
3770 55234 694
5956 56104 270
6273 56243 132
6756 56426 286
4873 55926 281
6686 56389 927
3949 55650 63
7043 56576 570
7238 56660 389
3832 55289 617
4318 55508 614
5331 55976 713
4032 55333 720
7039 56572 797
5863 56042 802
4041 55361 591
4440 55539 748
3651 55247 944
7260 56659 195
6373 56298 673
7040 56574 712
5430 56000 31
4478 55600 579
5460 56000 366
5795 56298 497
6407 56311 837
7155 56629 545
4450 55540 169
3666 55159 87
6139 56192 972
4734 55646 996
4093 55475 762
4693 55632 253
5775 56009 365
5984 56337 212
4063 55364 999
7141 56565 308
4753 55674 919
5731 56363 81
6289 56559 163
4035 55383 209
6200 56217 357
4627 55626 89
6696 56398 720
6113 56219 801
5726 56626 353
5699 55953 304
3951 55681 901
4039 55648 4
3695 55212 756
4983 55836 930
6121 56187 988
3685 55247 238
4419 55867 392
3945 55648 6
6452 56366 632
5327 55979 881
4545 55567 326
7315 56685 838
6964 56748 667
6430 56299 258
6743 56385 945
3783 55246 49
4535 55860 962
6518 56567 454
6425 56298 589
5536 55857 346
4780 55682 498
7374 56751 585
4094 55481 854
4732 55648 273
4194 55450 453
5969 56069 235
4047 55352 240
6167 56189 904
4748 55631 678
6667 56412 454
3850 55293 507
4359 55533 463
6602 56571 932
4729 55626 233
6409 56306 708
6134 56244 63
4095 55497 772
4996 55720 28
3772 55277 376
4652 55672 515
3981 55603 225
3825 55533 673
4770 55928 430
5033 56244 603
5291 55947 439
4196 55478 927
4375 55889 242
4069 55365 448
4637 55616 699
5373 56010 296
5859 56065 392
6664 56383 39
7097 56667 20
3812 55513 849
3688 55273 834
6973 56741 731
5291 55947 305
6974 56442 683
4464 55866 510
5898 56045 12
3578 55154 428
3938 55328 28
4406 55858 769
5959 56214 579
4691 55651 19
4795 55889 449
3950 55680 402
6688 56412 4
5146 55831 154
5314 55952 777
5736 55984 55
7308 56709 188
7241 56606 535
5121 55856 927
4052 55589 158
6014 56072 621
6408 56329 382
4395 55828 487
6660 56370 457
4190 55686 464
6306 56487 17
6787 56447 707
5006 55706 114
4563 55617 781
4280 55503 187
3639 55205 362
3783 55246 764
3800 55486 224
3550 55155 412
3605 55156 495
4568 55600 32
5779 56338 870
6734 56386 738
5991 56076 264
4649 55621 947
7035 56568 215
5733 56575 439
5159 55856 526
5948 56107 672
4004 55321 554
6512 56567 701
6258 56238 210
6789 56401 370
6791 56429 118
4868 55895 489
6206 56245 985
5360 55983 233
6753 56399 687
4559 55597 502
4444 55538 320
6695 56628 511
6746 56386 732
6808 56443 615
5122 55841 680
4026 55325 867
4009 55648 329
5478 56014 213
5298 55979 270
4573 55587 255
6151 56265 657
3850 55293 764
7827 56428 346
5341 55931 534
6689 56396 908
6752 56366 270
5383 56013 400
4311 55506 165
3873 55277 548
4196 55478 525
4654 55659 875
4838 55686 800
7169 56628 691
6133 56246 834
5170 56063 971
7280 56709 166
5998 56087 613
4738 55650 641
6288 56192 842
5011 55739 696
6827 56428 718
5292 55926 7
4716 55738 69
5321 55945 291
3660 55153 446
4400 55509 363
6808 56443 368
4531 55563 624
4498 55615 247
5737 56381 253
5304 55925 627
6386 56325 994
5210 56003 913
6582 56274 604
4536 55857 772
6035 56076 963
5320 55999 736
5452 55957 79
5140 55836 172
4015 55624 866
5766 56248 840
4088 55451 900
4712 55738 212
7143 56572 898
3790 55208 916
5957 56210 386
5108 55888 182
3931 55350 202
6161 56238 138
6123 56217 732
3874 55280 635
3940 55327 852
4080 55368 558
5130 55835 150
5947 56093 188
6504 56540 385
6175 56265 306
6780 56605 293
7082 56713 347
3864 55649 107
6412 56358 315
4278 55505 339
4562 55570 571
4046 55605 220
4269 55502 521
5289 55893 339
6838 56429 451
5861 56069 456
5879 56047 118
6879 56539 606
3606 55182 94
6617 56365 615
4507 55564 22
7378 56715 98
5390 56002 177
6378 56330 105
3756 55505 669
4044 55359 308
4048 55602 869
4307 55531 4
5200 56091 102
6422 56328 789
6685 56412 790
5189 56074 908
6469 56328 782
4834 55685 715
4694 55649 496
6318 56186 562
4730 55630 723
6283 56239 981
3686 55268 928
6511 56540 55
5798 56326 207
7304 56745 796
6176 56264 588
4443 55539 226
5139 55866 816
7235 56603 624
5013 55723 936
4468 55894 271
3927 55333 301
7134 56566 8
4667 55868 355
3523 55144 48
5392 56010 25
4359 55533 192
5310 55983 668
4427 56107 26
4363 55537 994
6483 56341 472
4988 55825 224
6276 56269 318
4461 55888 571
3648 55131 409
5376 55987 444
5719 56014 758
7449 56740 399
6628 56366 623
5740 55998 815
6310 56455 684
6280 56570 288
7143 56572 657
5474 56036 144
6184 56267 401
5879 56047 241
5172 56065 537
6593 56270 709
7138 56572 351
5317 56000 364
5443 56010 145
6039 56099 429
3670 55480 970
4051 55337 287
4574 55621 782
6203 56266 413
4727 55693 354
7117 56685 844
4736 55631 876
3979 55597 306
6481 56363 111
5496 55888 31
5944 56220 901
5107 55940 81
6194 56190 357
5695 56191 72
5178 56246 532
6279 56243 568
5113 55924 873
3854 55247 850
5448 56013 487
7301 56746 647
6526 56543 552
6642 56396 847
5396 55947 375
6661 56366 893
5364 56000 182
6786 56448 769
4210 55444 84
3792 55212 877
7111 56741 368
4802 55652 699
6661 56366 541
4654 55659 254
5143 55828 131
5739 55976 367
4408 55888 753
4629 55630 228
3869 55273 568
7450 56722 998
4038 55363 12
4224 55481 83
5706 56165 881
3787 55565 729
4660 56191 763
5771 56011 735
5463 56003 36
7383 56749 181
5426 55987 879
4987 55746 853
6966 56748 195
4983 55836 447
4737 55630 384
3661 55154 828
5803 56272 741
6277 56273 145
7103 56661 865
6659 56607 512
3972 55297 828
6617 56365 435
7451 56739 377
6315 56181 400
7113 56711 911
6642 56396 845
6643 56386 726
6665 56390 682
7146 56573 265
3640 55158 478
6170 56240 398
3770 55234 708
4833 55679 918
5411 55953 816
4691 55651 848
3968 55590 840
6298 56208 768
5806 56310 866
7420 56753 397
4055 55359 6
7139 56568 207
4616 55617 729
5360 55983 186
4091 55498 786
6122 56246 132
7315 56685 789
7103 56661 534
5732 56326 526
6052 56092 768
3938 55328 454
7162 56605 204
7149 56593 943
6667 56412 100
5378 56011 75
3836 55302 405
5124 55894 395
6509 56486 813
4408 55888 275
5042 55856 20
4658 55592 474
4374 55883 392
4237 55478 581
3811 55538 287
7307 56720 8
6305 56563 932
3980 55331 60
4240 55455 95
3874 55280 681
6165 56208 62
4057 55357 13
4070 55681 632
4729 55626 368
4283 55864 402
4839 55703 320
7280 56709 884
5030 55830 363
3876 55245 257
6599 56567 872
6313 56460 552
4060 55359 307
4772 55654 80
6659 56607 43
7036 56569 316
3929 55335 413
5211 56002 987
4403 55536 914
5941 56193 831
4789 55923 899
4631 55617 928
5946 56101 4
4573 55587 802
4369 55827 969
6671 56388 38
6267 56279 197
4784 55677 223
3871 55307 637
4570 55623 515
6017 56075 146
4470 55587 911
4563 55617 757
3550 55155 442
4495 55566 24
4047 55352 355
4686 56013 476
3791 55501 797
6406 56330 109
4536 55857 345
7417 56753 419
5810 56358 369
4622 55629 363
4424 55532 956
4395 55828 411
6050 56089 149
5451 56010 691
4561 55614 595
3735 55209 633
4320 55894 192
6047 56098 145
6730 56425 960
4773 55648 817
4500 55543 302
7247 56626 186
6376 56269 972
5893 56034 189
4771 55925 379
5716 56662 669
6590 56273 225
6641 56383 522
6510 56486 347
4527 55590 599
4460 55533 740
5409 55957 837
4530 55564 251
5346 55955 722
3700 55542 849
6792 56432 457
4412 55912 344
5962 56265 568
6503 56564 789
7030 56448 339
6649 56364 489
3962 55660 910
4407 55884 453
6423 56313 985
6688 56412 292
4847 55931 675
6825 56717 84
4878 55710 504
6590 56273 86
6794 56448 906
7260 56659 746
3523 55144 598
4188 55684 953
4718 55750 307
4858 55686 651
5973 56067 865
4018 55622 685
4768 55944 347
4712 55738 347
5054 56191 792
6648 56383 151
6746 56386 433
5886 56034 799
6526 56543 822
6012 56101 952
5967 56063 96
4871 55928 473
6455 56370 204
5039 56220 753
4876 55679 595
6176 56264 990
5982 56074 553
7456 56727 503
6153 56164 619
4754 55649 522
4225 55455 411
4730 55630 63
3759 55236 208
3805 55269 975
5331 55976 429
6706 56385 662
4608 55973 182
6834 56478 709
4072 55362 873
4772 55654 973
7057 56593 341
4535 55860 272
5130 55835 291
4220 55447 556
5128 55912 525
6478 56341 420
6702 56381 100
4223 55451 297
5366 55958 38
6407 56311 725
7452 56745 796
4284 55863 867
5116 55857 214
6192 56269 795
3967 55294 644
6840 56685 896
7146 56573 7
4953 55749 724
5485 56063 144
6025 56098 110
6783 56284 124
5033 56244 538
5885 56036 70
5869 56064 400
3804 55267 832
4026 55325 109
6048 56072 127
3877 55365 457
4393 55944 855
7248 56630 431
4576 55592 266
5738 56002 513
6145 56266 364
4406 55858 868
5482 56017 840
5288 55865 80
4832 55680 769
6732 56370 739
5742 56636 37
6144 56237 991
6039 56099 457
5479 56016 198
4868 55895 246
5319 55953 691
3931 55350 385
3830 55574 579
4749 55633 856
4021 55620 30
6147 56239 475
3814 55535 726
4224 55481 426
6396 56358 451
4310 55508 781
5406 55955 576
5406 55955 200
5044 56186 151
4175 55680 848
7160 56599 291
5462 55978 215
4722 55735 369
6737 56365 962
6451 56358 707
6177 56268 58
5163 55889 266
4805 55715 39
3928 55331 222
4364 55855 980
6801 56487 198
3960 55663 282
4456 55537 148
4364 55855 733
3879 55244 373
4277 55506 316
5053 56213 481
5362 56017 149
5994 56101 98
4357 55829 388
5181 56298 168
5356 55979 734
6740 56401 714
4836 55689 502
7164 56597 79
4552 55884 199
3696 55277 861
5458 56011 678
7059 56592 117
4297 6279 531
6502 56544 67
4023 55328 921
6143 56267 283
3787 55565 597
4386 55540 966
4653 55622 761
4218 55479 593
3754 55488 305
3930 55332 858
6879 56539 547
6743 56385 882
4200 55499 513
6170 56240 36
4456 55537 828
4704 55681 981
3939 55633 585
3834 56014 888
4562 55570 733
3647 55181 45
5881 56038 475
3745 55234 307
4786 55651 412
7377 56741 406
6199 56220 81
6144 56237 304
6123 56217 139
5203 56034 192
6445 56366 534
4877 55707 262
3864 55649 546
3762 55507 852
5202 55824 290
4559 55597 624
6802 56456 699
6405 56342 808
5351 55952 801
7092 56683 560
3757 55508 712
6307 56205 582
7145 56567 929
6716 56401 695
4703 55617 430
4661 55614 763
6179 56221 278
4975 56037 372
4801 55653 998
6192 56269 329
6516 56571 854
6267 56279 689
7106 56663 381
6051 56093 173
6008 56093 670
5014 55717 239
3674 55153 732
5172 56065 487
3935 55326 551
7304 56745 472
5798 56326 669
7145 56567 210
7334 56656 486
5135 55862 692
5708 56605 507
4609 56251 141
5448 56013 925
7030 56448 250
4602 55644 738
6877 56544 768
4365 55539 718
4757 55653 29
6582 56274 694
3690 55182 467
4216 55477 138
5772 56003 755
6687 56602 962
3962 55660 323
4410 56187 92
4078 55358 984
4299 55827 812
6969 56420 979
5196 55831 978
5477 56030 839
6798 56485 138
4868 55895 462
4490 55629 366
6687 56602 295
6268 56245 80
5856 56090 913
5454 56015 257
3678 55208 907
7120 56720 99
6692 56390 909
4659 55587 116
5201 55832 172
3676 55186 144
4793 55648 940
7307 56720 470
4411 56164 905
5901 56039 927
4039 55648 266
5324 55947 323
6403 56357 144
4557 55588 516
5397 55944 240
6672 56386 107
6260 56568 239
3670 55480 28
3680 55159 947
4655 55620 560
6301 56543 969
5701 55949 82
7133 56567 485
6621 56366 781
6693 56384 709
6801 56487 700
4660 56191 119
4461 55888 273
4388 55536 609
5137 55833 307
6436 56363 496
5709 56571 760
4688 56008 546
4387 55534 646
6202 56266 209
6668 56605 623
6972 56426 784
4763 55869 486
4344 55557 606
4872 55944 656
4314 55855 494
4233 55449 693
5462 55978 113
3849 55274 593
6276 56269 292
7134 56566 699
4182 55446 787
5493 56009 336
7057 56593 986
3580 55157 879
4383 55881 376
6462 56326 392
5973 56067 668
6757 56416 27
4697 55660 7
5039 56220 33
6474 56362 402
5062 55803 713
3823 55534 806
6744 56399 123
4740 55651 19
4856 55712 116
3833 55290 849
4366 55536 269
4228 55484 972
5709 56571 776
3877 55365 948
5485 56063 128
5715 56657 713
3939 55633 584
5435 55982 777
5343 55999 413
5310 55983 509
4267 55484 639
4309 55528 953
3848 55647 208
4971 55747 241
4300 55528 567
6175 56265 80
7445 56720 149
7057 56593 286
4048 55602 957
4627 55626 286
4055 55359 512
4747 55652 359
5017 55715 976
5376 55987 247
6622 56365 204
4047 55352 156
6732 56370 800
5812 56354 970
6432 56309 226
3869 55273 372
5955 56456 149
6790 56430 92
4276 55505 842
5984 56337 527
5902 56042 340
5423 55958 325
6276 56269 739
7093 56657 943
6147 56239 20
5697 55944 871
4798 55672 761
4757 55653 919
4008 55356 972
4343 55540 168
6454 56336 596
5718 56693 679
6721 56398 652
5010 55748 364
6198 56211 10
4712 55738 390
6123 56217 381
6125 56273 87
4009 55648 863
3786 55563 224
7248 56630 795
7294 56739 242
4700 55709 507
5945 56213 631
6042 56101 893
5812 56354 303
4380 55857 155
4885 55735 485
6319 56452 436
7037 56570 106
4964 55749 148
5962 56265 608
3823 55534 761
6584 56568 479
7239 56693 709
6385 56356 867
7325 56717 611
6016 56073 537
6741 56394 979
5030 55830 992
6624 56385 668
6492 56362 756
5969 56069 75
5023 55858 246
7046 56568 274
6289 56559 328
6968 56443 792
6113 56219 964
5780 56274 731
7111 56741 589
5472 55976 930
4307 55531 769
6136 56206 463
6167 56189 789
6265 56248 715
6191 56248 984
5743 56011 855
6722 56431 481
6503 56564 991
5768 56017 448
4777 55707 805
5996 56096 320
4010 55321 419
6293 56561 224
6789 56401 244
4567 55589 211
6173 56238 159
6415 56310 994
4426 56105 334
4839 55703 888
6284 56310 865
6467 56270 654
6756 56426 914
5036 55751 622
5402 55927 96
6292 56566 227
6973 56741 233
6749 56370 613
7029 56455 813
3968 55590 650
6265 56248 408
3945 55648 608
3790 55208 12
6044 56090 869
6297 56218 601
6120 56206 918
6703 56636 313
3829 55300 78
5188 55803 582
4987 55746 773
6443 56367 551
5870 56065 982
5412 55981 917
4024 55646 97
4409 55883 325
4893 55709 294
4180 55679 872
6587 56537 688
6035 56076 697
6409 56306 794
5008 55744 408
4546 55835 281
6754 56414 309
4377 55828 796
4005 55325 508
3765 55508 761
7129 56569 422
7135 56564 459
7292 56709 125
4997 55738 304
4753 55674 274
6014 56072 843
4612 55590 534
5018 55734 926
6706 56385 823
3978 55330 877
7308 56709 202
4314 55855 787
6512 56567 848
6780 56605 931
5058 56208 971
6180 56301 725
3846 55327 454
3937 55352 379
5108 55888 120
4445 55869 668
3558 55123 294
6974 56442 643
7304 56745 530
5412 55981 446
5136 55836 919
6495 56339 593
5166 56065 497
5194 56062 4
5351 55952 753
6809 56454 155
7169 56628 192
5399 55956 110
7151 56598 447
4481 55630 924
5724 56364 682
4875 55677 321
4023 55328 819
5797 56273 689
5167 56066 541
6817 56455 804
7246 56625 64
6476 56358 238
6985 56472 736
6393 56341 617
5400 56308 507
5199 56067 683
6711 56388 971
6603 56567 727
3820 55542 691
6195 56220 994
6620 56368 28
6668 56605 361
4861 55710 511
6662 56364 654
6021 56067 967
6813 56419 276
4197 55479 728
5059 56190 419
6145 56266 821
4079 55363 131
4024 55646 664
5120 55895 173
6060 56074 327
4742 55660 403
7337 56662 766
6291 56209 179
4025 55350 915
