plates mjds fibers
5208 56008 209
4487 55866 535
6163 56219 508
4096 55501 193
5033 56244 578
4808 55705 432
6933 56398 82
5375 55973 920
6145 56266 759
7082 56713 226
5950 56211 247
6478 56341 141
4623 55621 963
5186 55987 130
4089 55470 589
4004 55321 598
3639 55205 456
3849 55274 395
6680 56420 621
5772 56003 517
7029 56455 772
3676 55186 958
4837 55707 166
4552 55884 765
4417 55829 274
3871 55307 347
7100 56636 238
4301 55810 183
6661 56366 988
6673 56419 885
6693 56384 71
4882 55721 790
3867 55652 628
5118 55830 301
5203 56034 300
3754 55488 316
4770 55928 902
7429 56740 471
5485 56063 128
4347 55830 246
7454 56751 685
4871 55928 617
6012 56101 65
6649 56364 395
6145 56266 133
5801 56328 132
7029 56455 562
3687 55269 767
6468 56311 484
5793 56337 545
4618 55600 238
4292 55532 65
3694 55209 5
5480 56001 817
3787 55565 308
7284 56683 435
6732 56370 61
6704 56388 657
4694 55649 666
5444 56038 651
7257 56658 647
3664 55245 213
6187 56244 914
6968 56443 930
3865 55272 191
3827 55565 72
5382 55982 727
3642 55177 643
6519 56566 333
5140 55836 57
4358 55833 488
5144 55829 64
4510 55559 270
6313 56460 976
6423 56313 307
5773 56009 865
4563 55617 814
5385 55960 691
4784 55677 399
6797 56426 325
6801 56487 561
6253 56574 265
5003 55715 384
5468 56014 273
6273 56243 132
4875 55677 340
7374 56751 808
7260 56659 243
4807 55687 361
3813 55532 838
3639 55205 739
5190 56077 580
6480 56340 216
4065 55368 405
6669 56413 604
3793 55214 721
7042 56573 299
6281 56295 414
3925 55338 453
5774 56002 291
6154 56237 76
5456 55980 770
4805 55715 847
4770 55928 837
6378 56330 11
7243 56629 21
3929 55335 128
5413 55976 336
6840 56685 147
4444 55538 913
4977 56047 289
4416 55828 427
7236 56605 274
4703 55617 330
6060 56074 113
6507 56478 598
5977 56098 60
4096 55501 397
6452 56366 463
6805 56442 932
3607 55155 263
6837 56442 597
4238 55455 918
7429 56740 905
5203 56034 784
5157 55923 220
6743 56385 644
6290 5623 965
3777 55210 548
5143 55828 921
4397 55921 398
5332 55981 208
4176 55682 175
7245 56636 333
6128 56236 816
5053 56213 683
4025 55350 885
5056 55921 403
4186 55691 503
7182 56665 752
3925 55338 666
5067 55751 950
4759 55649 508
4016 55632 443
6801 56487 468
5026 55855 924
4190 55686 535
4847 55931 860
6703 56636 610
5205 56040 44
5805 56336 993
4412 55912 614
5730 56607 652
6629 56365 788
7310 56693 124
7164 56597 372
4637 55616 470
7257 56658 706
6418 56354 233
4805 55715 398
3700 55542 184
6620 56368 893
3809 55533 828
5145 55835 828
6054 56089 704
4850 55929 383
6694 56386 297
5148 56220 961
4414 55882 262
5873 56035 430
6198 56211 715
5332 55981 726
5988 56072 4
4990 55743 362
4349 55803 667
6407 56311 941
4627 55626 321
5124 55894 832
4751 55646 240
5122 55841 455
5397 55944 628
3865 55272 131
6782 56602 864
5406 55955 55
4635 55615 57
6038 56090 598
4175 55680 503
6702 56381 275
5167 56066 541
5426 55987 567
6416 56312 627
4440 55539 222
5743 56011 862
5392 56010 15
5788 56255 952
4024 55646 611
4004 55321 480
4530 55564 592
5494 55857 86
4421 55858 730
4041 55361 860
6598 56574 461
7132 56565 316
5858 56063 256
6276 56269 230
5296 55922 443
4282 55507 279
5039 56220 451
5115 55885 518
6741 56394 703
6669 56413 856
6588 56536 482
4973 56042 901
6985 56472 305
4496 55544 927
4361 55831 418
4765 55674 59
3752 55236 616
6685 56412 552
5997 56309 381
4055 55359 755
4024 55646 924
6402 56334 789
5017 55715 224
4371 55830 560
5453 56001 597
4186 55691 490
3768 55564 764
6467 56270 917
4750 55630 944
3941 55321 715
3968 55590 674
3867 55652 849
6263 56279 20
6666 56371 678
6589 56536 899
5379 55986 743
6510 56486 269
7255 56597 206
3925 55338 485
4534 55863 728
7417 56753 811
4831 55679 54
5405 56010 989
5741 55980 950
4393 55944 352
4372 55541 108
4073 55663 884
5312 56001 817
3966 55571 700
5120 55895 996
6680 56420 287
6831 56426 155
6121 56187 775
6786 56448 744
4364 55855 733
4063 55364 550
4278 55505 610
5336 55957 13
3764 55514 924
6309 56485 192
3599 55103 5
3986 55329 256
5106 55833 434
4345 55569 731
5895 56046 404
4710 55707 304
6274 56550 408
3873 55277 109
5177 56245 915
6833 56413 836
4195 55452 997
5945 56213 911
7315 56685 325
4636 55945 672
3599 55103 444
4465 55858 911
6748 56371 607
4532 55559 516
6253 56574 834
3753 55486 469
6177 56268 940
6112 56191 588
6185 56217 214
6698 56637 437
4622 55629 469
6402 56334 114
4602 55644 492
5297 55913 282
4714 56041 472
7106 56663 338
4210 55444 615
5477 56030 677
5349 55929 140
6625 56386 888
5005 55751 812
6625 56386 558
3788 55246 275
4866 55895 445
4446 55589 471
5961 56460 326
3679 55158 75
5131 55835 323
5953 56092 258
5483 56017 646
6638 56370 158
5475 56011 71
7151 56598 474
6629 56365 963
5483 56017 300
5020 55852 792
3986 55329 824
6786 56448 876
4419 55867 219
4271 55507 70
5701 55949 699
5164 56067 967
6152 56164 607
5954 56462 308
7081 56684 255
3843 55278 764
5416 56002 827
4349 55803 294
5969 56069 834
4262 55482 741
4221 55443 758
6421 56274 102
5485 56063 766
5767 56245 448
5951 56102 504
4031 55604 528
3757 55508 162
4455 55539 206
6499 56571 298
6024 56088 521
6963 56724 511
3814 55535 872
5411 55953 360
3806 55505 399
6731 56385 333
6276 56269 240
6255 56240 116
4218 55479 160
4343 55540 978
4996 55720 100
5474 56036 279
6132 56267 920
5425 56003 121
7456 56727 343
6029 56099 925
3922 55333 269
3615 56544 580
7163 56593 861
7111 56741 589
5723 56597 851
4733 55649 28
4895 55708 355
6521 56537 307
6598 56574 326
3783 55246 273
3959 55679 380
3551 55156 633
7093 56657 246
7031 56449 601
5377 55957 670
5489 55990 763
4357 55829 244
6813 56419 274
4314 55855 738
6199 56220 423
4371 55830 292
4804 55679 511
6296 56219 183
5069 56211 320
5805 56336 638
6316 56483 441
4761 55633 48
6205 56187 705
3841 55295 380
6058 56090 58
5898 56045 922
5882 56029 676
6375 56323 388
6662 56364 684
5008 55744 899
3658 55152 708
5182 56341 877
4231 55444 498
5204 56036 381
6472 56362 444
7325 56717 99
6473 56363 82
3969 55307 43
6621 56366 645
6469 56328 685
7385 56710 314
4179 55684 19
6388 56309 865
5722 56008 410
6744 56399 142
3549 55144 509
3868 55360 291
3828 55539 189
4182 55446 710
4218 55479 66
4267 55484 720
7235 56603 523
7414 56748 139
6478 56341 503
7088 56657 472
6601 56335 201
6801 56487 198
6378 56330 860
4391 55866 338
5997 56309 526
6029 56099 720
3851 55298 62
4377 55828 739
5903 56064 907
4503 55563 423
5409 55957 710
4441 55532 142
6931 56388 14
4782 55654 877
4239 55458 624
4633 55620 383
4044 55359 772
5178 56246 548
5179 55957 291
5199 56067 108
6047 56098 818
6733 56369 30
3552 55089 635
3671 55483 723
6056 56092 650
7166 56602 40
5771 56011 591
6498 56565 67
6253 56574 507
4708 55704 738
6271 56304 441
4176 55682 178
6741 56394 723
3832 55289 782
5000 55715 7
6423 56313 264
5465 55988 149
4831 55679 571
7099 56666 106
5114 55883 871
3945 55648 492
5200 56091 844
3850 55293 565
7325 56717 69
5959 56214 579
3590 55201 751
6801 56487 760
5003 55715 684
5770 56014 606
3676 55186 169
3853 55268 514
7169 56628 798
4275 55501 124
6808 56443 743
6744 56399 119
5418 56037 123
3924 55332 377
4609 56251 549
3551 55156 147
4733 55649 361
4900 55739 474
5971 56064 580
6637 56370 675
5336 55957 591
7277 56748 703
6407 56311 797
5718 56693 624
7038 56571 789
4081 55365 998
4557 55588 634
5792 56269 547
3777 55210 615
7340 56726 825
4237 55478 984
4242 55476 789
7118 56686 172
5441 56017 927
4009 55648 666
5710 56658 553
5205 56040 240
5777 56280 378
6632 56366 619
4205 55454 645
6826 56449 215
4576 55592 467
4399 55811 877
6813 56419 593
3680 55159 638
5955 56456 831
5789 56246 609
4688 56008 478
5107 55940 626
3810 56015 942
6143 56267 769
3859 55246 801
6310 56455 999
6312 56487 548
3660 55153 537
5152 56010 152
5868 56045 569
4240 55455 771
4741 55704 873
3849 55274 692
4555 56189 332
4860 55691 399
5858 56063 517
3760 55268 678
4373 55811 174
5481 55983 43
5985 56089 567
4409 55883 455
6464 56309 598
4496 55544 56
5014 55717 427
5336 55957 104
5448 56013 339
7301 56746 874
5125 55863 791
4005 55325 703
5000 55715 640
6466 56310 110
5998 56087 77
4641 55947 607
3831 55543 326
5411 55953 30
5117 55925 54
4835 55688 100
4194 55450 803
4799 55656 889
5402 55927 99
6830 56429 528
5057 56209 607
4419 55867 51
3925 55338 11
5015 55707 343
5463 56003 89
3846 55327 597
6802 56456 388
7099 56666 737
5001 55719 546
7301 56746 291
6051 56093 93
6309 56485 583
5344 55924 494
6265 56248 904
7059 56592 337
6933 56398 645
4501 55590 314
4892 55738 86
6835 56420 987
6809 56454 724
5745 55998 19
3951 55681 190
3745 55234 991
4697 55660 30
6671 56388 611
5307 55998 534
3684 55246 567
5891 56034 147
6116 56245 235
6662 56364 547
6598 56574 579
5397 55944 816
5159 55856 312
4875 55677 985
3821 55535 189
5127 55889 206
4491 55570 933
5318 55983 143
5153 56577 894
6602 56571 601
5305 55984 811
5953 56092 902
4645 55623 699
3838 55588 565
5132 55858 246
6410 56336 900
5396 55947 114
7184 56629 228
5776 56010 25
4885 55735 80
5737 56381 566
7110 56746 484
4576 55592 192
5115 55885 527
4267 55484 114
4856 55712 974
4496 55544 389
6464 56309 317
4641 55947 982
4977 56047 565
4416 55828 887
6255 56240 883
3820 55542 97
4668 56211 305
5177 56245 87
4571 55629 508
4868 55895 732
5296 55922 568
6149 56194 192
6507 56478 895
4494 55569 297
4021 55620 788
6470 56334 538
4086 55446 307
6972 56426 496
4315 55503 293
5211 56002 626
6493 56338 32
4362 55828 379
6381 56353 286
7059 56592 176
4385 55752 91
5944 56220 847
4890 55741 353
5284 55866 88
6059 56093 545
6205 56187 314
4875 55677 303
6591 56535 490
5649 55912 602
5119 55836 996
5357 55956 14
4288 55501 397
5997 56309 256
5881 56038 175
3770 55234 729
5474 56036 308
3642 55177 569
7112 56666 76
4318 55508 755
5005 55751 211
4535 55860 555
5418 56037 737
7262 56682 658
7090 56659 139
6702 56381 332
4228 55484 721
4636 55945 802
4971 55747 354
5852 56034 592
7027 56448 401
3735 55209 976
3972 55297 957
6827 56428 718
6403 56357 639
3974 55320 717
6190 56210 206
4882 55721 734
7318 56738 852
4535 55860 272
7123 56726 55
4497 55564 93
4273 55506 358
4468 55894 780
4773 55648 197
4691 55651 806
4013 55629 671
3869 55273 976
5379 55986 172
4633 55620 510
5197 55828 371
6145 56266 296
6671 56388 503
6142 56219 389
6695 56628 36
6750 56367 410
4649 55621 868
4553 55584 215
5117 55925 839
6455 56370 237
5899 56038 857
5996 56096 618
5971 56064 604
6838 56429 930
5020 55852 980
6444 56339 510
3647 55181 804
6636 56367 897
4528 55559 950
6035 56076 884
5954 56462 400
3922 55333 166
3779 55222 786
6452 56366 562
4274 55508 533
4567 55589 67
6002 56104 54
4088 55451 682
7099 56666 30
5768 56017 446
5204 56036 648
4070 55681 713
6604 56337 642
4073 55663 244
4629 55630 12
5172 56065 959
5800 56279 663
5336 55957 17
6874 56550 276
4267 55484 468
3558 55123 837
5341 55931 586
4179 55684 369
3828 55539 849
4013 55629 508
5887 56035 994
5851 56075 137
6750 56367 962
5483 56017 292
5177 56245 485
3875 55364 590
4368 55559 247
4549 55556 789
6729 56419 905
4238 55455 363
4573 55587 252
4528 55559 735
4193 55476 875
4468 55894 88
6963 56724 526
4653 55622 127
6738 56424 912
6485 56342 720
5320 55999 718
5987 56339 812
6253 56574 267
6009 56313 794
5369 56272 127
7258 56605 884
4343 55540 486
5134 55868 568
7094 56660 141
4900 55739 146
4213 55449 802
6061 56076 997
4455 55539 896
6727 56369 229
4645 55623 620
5774 56002 520
5146 55831 524
6047 56098 556
4356 55829 4
6689 56396 355
5712 56602 153
6456 56339 264
3840 55574 429
3820 55542 738
4630 55623 111
6633 56369 393
5191 56065 738
4456 55537 332
5202 55824 489
6170 56240 915
4359 55533 274
5813 56363 631
5199 56067 702
4046 55605 186
6976 56448 720
6409 56306 176
6042 56101 203
6156 56239 10
3663 55176 971
3822 55544 249
6703 56636 891
4323 55884 967
3959 55679 488
4210 55444 236
4701 55709 808
6783 56284 798
4425 55864 317
6287 56221 612
3963 55659 439
4903 55927 668
6139 56192 809
5363 55956 561
7299 56686 309
6723 56428 498
6320 56453 146
5773 56009 63
6422 56328 607
3764 55514 30
4261 55503 789
7143 56572 544
4977 56047 586
3836 55302 303
3759 55236 130
6517 56563 859
4445 55869 487
5413 55976 586
4561 55614 270
5781 56337 155
4760 55656 934
3833 55290 700
6002 56104 332
6740 56401 613
6264 56223 526
7098 56661 889
4068 55445 775
5304 55925 176
6163 56219 114
3781 55243 597
5023 55858 39
5796 56274 657
5203 56034 214
4534 55863 199
7114 56748 69
5766 56248 56
5168 56035 642
3924 55332 438
3757 55508 991
7149 56593 437
3641 55159 618
4375 55889 354
3672 55484 496
6430 56299 151
6798 56485 832
6170 56240 674
4544 55855 612
6800 56399 962
5304 55925 901
6788 56428 500
4854 55685 134
7454 56751 74
6369 56217 397
7144 56564 691
6968 56443 863
6681 56419 950
5437 55973 589
4713 56044 431
6120 56206 629
5784 56029 814
5057 56209 83
4498 55615 426
4739 55644 364
6505 56560 469
4642 55926 314
5902 56042 113
5799 56325 889
4049 55591 257
4413 55894 458
7130 56568 541
5118 55830 14
4416 55828 329
3975 55321 323
6190 56210 119
5490 56003 623
4772 55654 80
6500 56541 138
3966 55571 272
4725 55711 373
6505 56560 677
5724 56364 742
6981 56443 423
5403 55979 151
6840 56685 6
3781 55243 842
4480 55591 757
4319 55507 126
5951 56102 851
5187 56074 760
4308 55565 196
4466 55857 25
3696 55277 472
3536 55098 83
7237 56662 734
4197 55479 101
5160 55895 172
5492 56010 560
6319 56452 184
5716 56662 245
6409 56306 43
6388 56309 458
3932 55337 366
3977 55335 787
6144 56237 746
6512 56567 701
4751 55646 825
5950 56211 926
4702 55618 678
6469 56328 999
6128 56236 181
4705 55705 944
6473 56363 250
5770 56014 848
4699 55684 546
3672 55484 482
6740 56401 256
4321 55504 20
5887 56035 86
4667 55868 401
4018 55622 267
5313 55973 53
6028 56102 859
5708 56605 649
6370 56238 101
6451 56358 170
5001 55719 443
6388 56309 233
5330 56000 128
6442 56369 707
5408 56038 727
5949 56096 465
7029 56455 63
4459 55533 208
5164 56067 665
5846 56017 438
4034 55635 593
4648 55673 603
5463 56003 735
5885 56036 779
7294 56739 974
4644 55922 946
6693 56384 70
5195 56048 202
4419 55867 392
6724 56416 458
4836 55689 39
7183 56658 42
6494 56363 637
4045 55622 131
6040 56101 302
5202 55824 451
3851 55298 999
6319 56452 152
3924 55332 563
6313 56460 3
7429 56740 62
7118 56686 6
4314 55855 493
4096 55501 733
3552 55089 827
4208 55476 92
4069 55365 888
6600 56566 936
4017 55329 451
4268 55483 754
4085 55452 707
4194 55450 453
5726 56626 975
7325 56717 70
5106 55833 60
6717 56397 253
6303 56539 505
6798 56485 167
7138 56572 869
6602 56571 215
5193 56066 981
5128 55912 398
6140 56189 401
6409 56306 966
6968 56443 942
4871 55928 85
6414 56306 641
7235 56603 378
4773 55648 725
6384 56363 110
6605 56565 902
4425 55864 79
4660 56191 668
4218 55479 233
6271 56304 126
5807 56329 942
4271 55507 915
6377 56243 280
4649 55621 989
6391 56329 640
3640 55158 754
6005 56090 249
3872 55382 724
7046 56568 804
6874 56550 385
6462 56326 690
6500 56541 307
5109 55892 9
5208 56008 673
7043 56576 854
7042 56573 641
6710 56416 521
6976 56448 778
5375 55973 445
4412 55912 686
6144 56237 815
6389 56270 310
6601 56335 360
5364 56000 255
5178 56246 963
4847 55931 401
6739 56393 795
5330 56000 118
6427 56328 471
3964 55648 956
5011 55739 722
6783 56284 885
5713 56686 827
4495 55566 818
4605 55971 688
3807 55511 437
5022 55827 751
6410 56336 411
5303 55980 819
7384 56715 227
6290 56238 418
6479 56364 788
5116 55857 760
5192 56066 398
4686 56013 774
7118 56686 370
4714 56041 784
3675 55154 949
6693 56384 591
6026 56071 904
3845 55323 226
6489 56329 146
6673 56419 936
7379 56713 994
4277 55506 351
4841 55895 302
5495 55896 534
6455 56370 510
4440 55539 297
7237 56662 92
4770 55928 779
5332 55981 231
4501 55590 237
4466 55857 458
6685 56412 664
3757 55508 889
3765 55508 945
3958 55329 789
3658 55152 913
6370 56238 811
4551 55569 987
6512 56567 744
7306 56663 128
4274 55508 193
4721 55709 179
5149 55944 100
4258 55481 405
4803 55734 484
6729 56419 764
4031 55604 136
4280 55503 450
5005 55751 553
3835 55570 65
5876 56042 385
6463 56340 740
5456 55980 211
3760 55268 44
4234 55478 38
7035 56568 378
6017 56075 499
7057 56593 659
5946 56101 65
5485 56063 153
6461 56329 21
5010 55748 178
7109 56658 132
4601 55589 162
5368 56001 279
5693 56246 583
3648 55131 120
6177 56268 324
5952 56453 746
7052 56539 933
5038 56235 541
5423 55958 718
5393 55946 852
6663 56338 102
6188 56208 636
4808 55705 619
6040 56101 371
6044 56090 595
6468 56311 619
4065 55368 713
5869 56064 337
6274 56550 45
6966 56748 894
6837 56442 22
3686 55268 736
7167 56604 651
5063 55831 119
3615 56544 758
4760 55656 794
3549 55144 255
6373 56298 145
6749 56370 658
7257 56658 591
6673 56419 537
5163 55889 240
7081 56684 80
4271 55507 709
4061 55362 351
5995 56093 459
3587 55182 173
6393 56341 707
4373 55811 697
4294 55500 90
6969 56420 89
4507 55564 322
5295 55978 139
7379 56713 164
3825 55533 339
6748 56371 474
4624 55654 300
4873 55926 842
4641 55947 690
4572 55622 692
6639 56385 758
4727 55693 741
6402 56334 157
3615 56544 694
5154 55864 377
6131 56211 225
5289 55893 27
5414 56014 907
4869 55896 987
5783 56017 442
4753 55674 598
7380 56753 263
3744 55209 748
6691 56413 310
4736 55631 248
6269 56246 948
4984 55827 355
5125 55863 926
4502 55569 498
5189 56074 181
5008 55744 791
6427 56328 1
3805 55269 90
4445 55869 22
4783 55652 187
5810 56358 216
4992 55723 142
6322 56190 569
6424 56272 744
7054 56575 79
5769 56246 426
3926 55327 572
4313 55857 753
6164 56181 811
3936 55302 731
6402 56334 217
4273 55506 712
4756 55631 440
3538 55124 97
6431 56311 132
4282 55507 503
6454 56336 720
4736 55631 171
4202 55445 713
6640 56385 907
6041 56102 925
6064 56097 461
6292 56566 504
5305 55984 51
4856 55712 407
5998 56087 509
6444 56339 485
4057 55357 13
6303 56539 23
4197 55479 641
3690 55182 842
4479 55592 795
5972 56334 67
4353 55532 752
3983 55603 872
5289 55893 19
4033 55332 378
6320 56453 167
3550 55155 183
3933 55335 125
5136 55836 109
4011 55635 268
4440 55539 844
4363 55537 227
5354 55927 58
6476 56358 297
6605 56565 172
6658 56606 789
7457 56746 996
5809 56353 856
4323 55884 953
5476 55986 974
5897 56042 589
5144 55829 143
4966 55712 587
5149 55944 443
7140 56569 450
4805 55715 801
5386 56008 395
6286 56301 19
4975 56037 703
3662 55155 930
6000 56102 371
5357 55956 20
5167 56066 697
4358 55833 678
4662 55590 148
6178 56213 478
6137 56270 74
3773 55240 864
4347 55830 96
3871 55307 802
5124 55894 591
5474 56036 295
6448 56365 707
6718 56398 128
6033 56069 573
4491 55570 617
5042 55856 938
4539 55865 273
3858 55273 67
5288 55865 353
4384 56105 211
5376 55987 330
6404 56330 971
7454 56751 964
5131 55835 189
6661 56366 148
4499 55572 98
3621 55104 783
5770 56014 687
5736 55984 916
4615 55618 237
3758 55506 138
5327 55979 520
5797 56273 144
6432 56309 997
6798 56485 753
3946 55298 301
3579 55156 609
4454 55536 697
4629 55630 622
4016 55632 240
5284 55866 623
6052 56092 263
4572 55622 627
4705 55705 586
4008 55356 628
5959 56214 775
3788 55246 790
7058 56593 348
6795 56425 255
6716 56401 27
5168 56035 872
6391 56329 99
5148 56220 27
5302 55896 198
4235 55451 600
6738 56424 350
6629 56365 417
4056 55357 132
4315 55503 127
7041 56569 81
5797 56273 186
5376 55987 856
5401 55949 856
5969 56069 75
4068 55445 348
6195 56220 601
6194 56190 737
4715 55653 87
6975 56720 706
4275 55501 215
7452 56745 371
6167 56189 625
4557 55588 324
4704 55681 765
4604 55983 633
5766 56248 319
3922 55333 481
3860 55269 612
5291 55947 116
7055 56576 420
4269 55502 695
4531 55563 985
3960 55663 706
4787 55863 561
5190 56077 197
4729 55626 866
6426 56334 325
4545 55567 486
3768 55564 912
4015 55624 211
6515 56536 398
6404 56330 106
7039 56572 523
5477 56030 131
4473 55589 122
5159 55856 982
7315 56685 916
5847 56037 880
3931 55350 39
6012 56101 529
4856 55712 579
7449 56740 41
3698 55501 637
5400 56308 54
6403 56357 981
4450 55540 32
4398 55946 419
4377 55828 445
7298 56661 940
6189 56237 479
6436 56363 271
6736 56366 29
4211 55446 543
5405 56010 778
5991 56076 359
5698 55947 747
3813 55532 756
5779 56338 286
4383 55881 779
7258 56605 735
5047 55833 962
6129 56301 799
3930 55332 685
5768 56017 369
4868 55895 238
6640 56385 727
6488 56364 316
4785 55659 820
4756 55631 546
3856 55269 32
5036 55751 18
3755 55504 836
6689 56396 65
5343 55999 819
4282 55507 573
4051 55337 620
5866 56035 626
6284 56310 585
4549 55556 250
6601 56335 753
4087 55449 834
3775 55207 220
7044 56591 748
5715 56657 622
6594 56272 928
5874 56039 194
5150 56329 451
4510 55559 328
4977 56047 205
6256 56323 663
4703 55617 528
5166 56065 852
4019 55363 633
5036 55751 955
4214 55451 588
5874 56039 49
6025 56098 171
3650 55244 130
6753 56399 62
5469 56037 766
4019 55363 312
4711 55737 617
4632 55644 690
5004 55711 378
3590 55201 264
5023 55858 13
6456 56339 875
3818 55532 36
6584 56568 527
4722 55735 928
5045 56181 826
6419 56331 914
6309 56485 817
6581 56540 423
3772 55277 975
5041 55749 642
4891 55736 121
3833 55290 467
4683 55924 677
5457 55976 813
7086 56658 172
6016 56073 974
7124 56720 981
6152 56164 436
5390 56002 823
4403 55536 721
7242 56628 509
5139 55866 474
7164 56597 122
7137 56566 339
3842 55565 296
6623 56367 82
5010 55748 540
7447 56746 997
5971 56064 243
5047 55833 746
6808 56443 85
5980 56338 675
4451 55537 502
4305 55509 840
6595 56569 539
6675 56415 973
4277 55506 304
7326 56710 733
4772 55654 767
6605 56565 890
6738 56424 4
5466 56033 202
3786 55563 842
6519 56566 538
5007 55710 392
4006 55328 546
4604 55983 176
7039 56572 848
7393 56749 52
6414 56306 602
3981 55603 796
5974 56314 777
3951 55681 92
5039 56220 227
6268 56245 646
4226 55475 783
6644 56384 981
6156 56239 661
5198 55823 87
4624 55654 443
6297 56218 649
4737 55630 367
4654 55659 195
6740 56401 990
4349 55803 606
5870 56065 374
5328 55982 322
5982 56074 198
7103 56661 934
5857 56092 632
6384 56363 449
3558 55123 781
3861 55274 887
4996 55720 303
4015 55624 175
5859 56065 703
6964 56748 978
5957 56210 886
6628 56366 523
4527 55590 702
5465 55988 660
5876 56042 939
6529 56535 532
6254 56268 765
4870 55923 328
6284 56310 135
7084 56624 17
4697 55660 460
6406 56330 563
4213 55449 493
6122 56246 861
6003 56311 742
4220 55447 529
5777 56280 123
6271 56304 989
5973 56067 911
4732 55648 134
5812 56354 73
4051 55337 321
4662 55590 171
3684 55246 603
5448 56013 839
5183 55976 423
6177 56268 181
6836 56443 355
5983 56310 478
6397 56365 72
6832 56426 414
4743 55645 334
5200 56091 652
5127 55889 424
5712 56602 417
5787 56254 342
4482 55617 563
7041 56569 343
4201 55443 727
6124 56211 198
7427 56751 258
5153 56577 182
5286 56225 707
3609 55201 718
4446 55589 690
5352 56269 708
4070 55681 54
6436 56363 647
5707 56217 525
6284 56310 120
6748 56371 553
3950 55680 124
6288 56192 831
6483 56341 287
6298 56208 384
6503 56564 901
5782 56272 783
5209 56002 32
6373 56298 801
3936 55302 448
5800 56279 278
6815 56419 12
4056 55357 860
4228 55484 554
6713 56402 447
4390 55948 486
6465 56279 738
4176 55682 460
4257 55480 67
6315 56181 269
3774 55244 275
5709 56571 302
7146 56573 637
4901 55711 820
5451 56010 691
5444 56038 627
3690 55182 643
6139 56192 642
5487 55982 731
4541 55882 95
6728 56426 374
3778 55213 65
6683 56416 466
5474 56036 562
4197 55479 724
5141 55746 275
4235 55451 522
6253 56574 199
7052 56539 848
6838 56429 309
5415 55982 804
6681 56419 591
4035 55383 160
3679 55158 21
3681 55243 154
3934 55336 66
6378 56330 486
4757 55653 464
4280 55503 474
4017 55329 603
5424 56033 423
4615 55618 792
6656 56624 726
6119 56181 427
5858 56063 18
7330 56684 757
4621 55603 161
6309 56485 737
6495 56339 937
7181 56662 15
5410 56016 358
3784 55269 487
4201 55443 737
4421 55858 338
3659 55151 693
5490 56003 327
7038 56571 615
5423 55958 725
6273 56243 18
6001 56072 797
7239 56693 242
4979 56045 148
3844 55321 74
5351 55952 659
5442 55978 489
6193 56237 503
4445 55869 668
3790 55208 467
6275 56245 118
5031 56209 794
6736 56366 345
4499 55572 37
3834 56014 569
7182 56665 296
4893 55709 947
4376 55863 411
5199 56067 852
5853 56045 780
5464 56035 598
5161 55968 985
6840 56685 738
3930 55332 897
6035 56076 173
5705 55973 479
7051 56574 319
4836 55689 823
6461 56329 489
3786 55563 860
6274 56550 751
7259 56603 256
5448 56013 482
4257 55480 91
4367 55566 357
3690 55182 896
5323 55957 946
6519 56566 861
4194 55450 376
6490 56330 764
6781 56575 91
6390 56244 451
4404 55513 481
3859 55246 124
3862 55276 163
7107 56740 748
3929 55335 927
6110 56279 456
3659 55151 665
4377 55828 317
4444 55538 383
5389 55953 884
3837 55572 992
4808 55705 621
5421 55980 89
3793 55214 689
4371 55830 647
3962 55660 910
6384 56363 87
5401 55949 928
5121 55856 705
6663 56338 9
6064 56097 716
7182 56665 671
3813 55532 825
5128 55912 848
5149 55944 527
5179 55957 32
4978 56036 683
6502 56544 353
5324 55947 225
5304 55925 313
6735 56397 723
6057 56099 61
5054 56191 14
6110 56279 712
4201 55443 864
4075 55352 833
4709 55720 552
4261 55503 688
4068 55445 712
5198 55823 247
4990 55743 599
3826 55563 177
3650 55244 50
5971 56064 661
5901 56039 163
6808 56443 13
3814 55535 417
5139 55866 497
7144 56564 408
6454 56336 711
5374 55947 387
4480 55591 314
5961 56460 302
5314 55952 768
4409 55883 994
4205 55454 865
7035 56568 714
7385 56710 664
5304 55925 621
6731 56385 449
7096 56683 120
4621 55603 158
6476 56358 74
4775 55708 713
6408 56329 893
6879 56539 256
6656 56624 574
4064 55366 933
5897 56042 973
4346 56209 226
5013 55723 902
4354 55810 662
4178 55653 428
6584 56568 278
4864 55680 124
5740 55998 282
6409 56306 748
3621 55104 501
6173 56238 573
5854 56035 613
4492 55565 894
5155 55946 17
4266 55486 851
5306 55926 648
6020 56087 664
5298 55979 704
7298 56661 274
6485 56342 873
7241 56606 906
6595 56569 883
6932 56397 203
7420 56753 604
4369 55827 397
4064 55366 821
6428 56279 650
4543 55888 171
5370 56003 66
3937 55352 725
4764 55646 994
5697 55944 984
5471 56034 854
4873 55926 622
4760 55656 40
6604 56337 194
4378 55853 227
4441 55532 773
4176 55682 640
6497 56329 5
7034 56564 146
4769 55931 497
5181 56298 612
4564 55570 455
5725 56625 846
5896 56047 247
4859 55684 608
4195 55452 458
6129 56301 58
4295 55858 70
4302 55531 513
6019 56074 775
6153 56164 535
4452 55536 956
6306 56487 86
3826 55563 286
4085 55452 352
4795 55889 713
6054 56089 492
4872 55944 858
6626 56330 223
4702 55618 731
4497 55564 846
4560 55575 139
4385 55752 658
4757 55653 207
5959 56214 676
6054 56089 194
7248 56630 814
4274 55508 434
6647 56390 523
